band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.045569226,0.03939694,0.052147303,0.30881214,-0.18125348,0.82745117,772.0,0.016571507499523075,3.7,1.0,0.058965981869991684,0.0,0.045569226,0.0486577252940178
13,0.040119242,0.035083614,0.04537428,-0.06649494,-0.38499317,0.29344904,772.0,0.02886738241561393,20.0,6.0,0.04560847663491359,0.0,0.040119242,0.0486577252940178
17,0.042125735,0.038360473,0.045982067,-0.11725569,-0.3818302,0.17643642,1544.0,0.01843993952103637,20.0,20.0,0.04302822481873947,0.0,0.042125735,0.03445283381569701
21,0.045803405,0.0417607,0.05004129,-0.092605114,-0.3654703,0.22295755,1544.0,0.014584227881187573,9.5,3.0,0.05562690159118496,0.0,0.045803405,0.03445283381569701
25,0.03871853,0.033914287,0.043759875,-0.11420536,-0.49287874,0.391024,772.0,0.0399832821367484,20.0,20.0,0.03954802344322346,0.0,0.03871853,0.0486577252940178
28,0.03883429,0.035244163,0.04256441,0.087308645,-0.28013596,0.55908406,1544.0,0.01286099640977334,20.0,18.0,0.03997190750073327,0.0,0.03883429,0.03445283381569701
31,0.042287204,0.040526018,0.044081643,0.04325342,-0.086239636,0.17864914,7720.0,0.004796556044769806,1.9,18.0,0.012566781604123186,0.0,0.042287204,0.015435148200748944
34,0.04047458,0.03791023,0.043100443,-0.1008234,-0.28444126,0.1004191,3088.0,0.012396156353981558,20.0,20.0,0.04134169422885347,0.0,0.04047458,0.024384867013422726
37,0.04145599,0.039989486,0.042961728,-0.04594469,-0.14702064,0.060311288,10036.0,0.004727846965122046,17.0,5.0,0.047973402348409626,0.0,0.04145599,0.013539883237372013
40,0.042348634,0.040774178,0.043969445,0.13896322,-0.017736167,0.32290757,12352.0,0.005567291195201718,1.2,20.0,0.0038382314127058262,0.0,0.042348634,0.01220618160961277
43,0.04169674,0.04017041,0.043237176,0.015100241,-0.11148313,0.15498331,20072.0,0.0038647133729783345,20.0,20.0,0.042590037133208754,0.0,0.04169674,0.009577623749017888
46,0.041534,0.040051877,0.043047965,-0.031867743,-0.14158179,0.08403375,27020.0,0.011725349633628368,20.0,20.0,0.04242381134739788,0.0,0.041534,0.008255871037049464
49,0.041520093,0.040004525,0.04305293,0.026669502,-0.096684545,0.15916333,36284.0,0.0030294059571250864,4.0,19.0,0.02811242599616763,0.0,0.041520093,0.007125130366778473
52,0.04202264,0.04050246,0.043580152,0.0126719475,-0.10919942,0.14310811,23160.0,0.0030496343119760794,20.0,20.0,0.04292292248621045,0.0,0.04202264,0.00891682134320833
