layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,initial_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r_eta0,best_scale_eta0,kstest_stat_eta0
2,18678.61009540066,17502.571767716574,19935.387685228103,4.316036542628275,2.885068013664152,6.460765704246741,27208.0,2.8,-1.0,58322.81851736205,0.0127396615224288,0.0082273201196278,6.0,1.5778772673382797,0.15385403924441685
3,5005.06364996813,4561.659296750395,5522.762989962587,11.797886323503205,6.4782328073269415,25.2838619099342,108832.0,1.8,-1.23,24146.29653688944,0.1324399999999997,0.0041152012481055,6.0,1.5778772673382797,0.27268373369479987
4,1581.178009970149,1451.1087576131404,1726.0368154589946,9.157593274899822,6.19527971917074,16.083120008015417,333298.0,1.8,-1.23,7628.193321096137,0.0770699999999997,0.0023519198649528,5.9,1.5768293017027415,0.3345368309043089
5,447.84721494528634,409.95376283423985,492.3836544380043,10.530339652417291,6.367764656880605,30.65077328725258,1149538.0,1.61,-1.3,2757.379654898634,0.0421499999999998,0.0012665428950382,5.9,1.5768293017027415,0.38932397300453586
6,107.2819742478466,98.07625316708592,117.78087573767922,10.589933367133083,6.834965131409838,22.54084931435309,4251250.0,3.0,-1.23,544.0363773109312,0.0108104561770461,0.000658638529926,5.8,1.5756985189416999,0.4331081488106426
7,23.563499987013888,21.139430628404593,26.70471204274709,18.387577851883975,9.488700530268051,58.68646676791249,17005000.0,0.7,-1.18,47.70250505425595,0.0120494312828861,0.000329329071013,5.8,1.5756985189416999,0.4612106517683518
8,5.003841156583901,4.364752145295115,6.037874776791008,36.42039154944765,13.38437627703224,160.10779681529763,68020000.0,0.29,-0.9,0.0958715937051613,0.0099152486088581,0.0001646669863926,5.8,1.5756985189416999,0.4777387202835012
9,0.9259197770065432,0.7785173087401649,1.293757558214592,103.43257167463028,15.22341511855983,467.5247914661489,272080000.0,0.07,2.1,6.063827600882751e-26,0.0074595241191164,8.233410583957582e-05,5.8,1.5756985189416999,0.4882846988011047
