layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2446,7.9,1.4,0.084557879068366,0.0,7.9,1.4,11024.00647745146,0.084557879068366,0.0,256
3,9784,0.3,2.1,0.0684149644271736,25.0,0.37,2.1,2.312859230862597,0.0684139646166737,100.0,384
4,39136,2.0,-0.9,0.0468603910300117,150.0,2.0,-0.91,758.7688933548133,0.04682168910219836,75.0,868
5,156544,1.7,-1.0,0.0366840365891358,500.0,1.78,-1.0,137.3247084398876,0.03665838383660275,550.0,1375
6,626176,0.6,-1.0,0.0292118754737082,250.0,0.9,-1.05,18.773064653138963,0.028824119334288245,350.0,2319
7,2504704,0.8,-1.1,0.0259862899172814,500.0,1.2,-1.14,5.578821793625696,0.024711940874141525,400.0,3094
8,10018816,0.4,-1.0,0.0134878700200387,0.0,0.5,-1.05,0.2725100482416432,0.01280973152737297,75.0,11007
9,40075264,0.4,-1.0,0.0113711003544204,250.0,0.4,-1.02,0.02586963709446307,0.010004422986823358,150.0,18573
