band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1822465700.0,1700348000.0,1952399400.0,5.2108974,4.4929647,6.0733895,57390260.0,0.0324594746854642,0.2,-0.4,82612.95048893316,25.0,1822465664.0,0.0001792689942398,0.0320638790457294,0.2,-0.41,87148.1852001095,0.0,1751,19411.9,0.0890417,0.0,16620.6,0.0636351,0.0,13017.0,0.065351,0.0,0.0
5,2076545300.0,1956235300.0,2200689700.0,3.2480855,2.7786257,3.767907,57390260.0,0.0256542309887706,0.2,0.6,7028.173633818012,0.0,2076545280.0,0.0001792689942398,0.0253009878154999,0.22,0.4,51033.62573732414,0.0,2953,30134.8,0.0563416,0.0,25637.2,0.0323698,0.0,20920.3,0.037643,0.0,0.0
8,1659444600.0,1563706400.0,1757885300.0,3.2394333,2.8198957,3.6935723,57390260.0,0.0232377671274659,0.2,0.5,6907.445088245088,0.0,1659444608.0,0.0001792689942398,0.0227967160490185,0.22,0.3,50124.80637945663,0.0,3502,26535.1,0.056066,0.0,22623.9,0.0311448,0.0,18349.3,0.0360043,0.0,0.0
11,1339807900.0,1261084900.0,1419867400.0,3.3351655,3.0026486,3.688461,57390260.0,0.0322648463384536,0.2,-0.2,32414.257290284524,0.0,1339807872.0,0.0001792689942398,0.0314700273467257,0.2,-0.17,29625.54961198593,0.0,1867,19170.9,0.081116,0.0,16434.8,0.0554591,0.0,12933.7,0.057604,0.0,0.0
14,249563260.0,228083520.0,272114600.0,9.824538,8.4023285,11.439768,57390260.0,0.0200310753846989,0.2,-0.6,24333.91059311059,0.0,249563264.0,0.0001792689942398,0.0189788202469731,0.2,-0.58,22458.40034409031,0.0,5253,6291.3,0.0824809,0.0,5415.4,0.0570532,0.0,4208.56,0.0581106,0.0,0.0
18,60590816.0,55414650.0,66236164.0,10.046114,7.3092422,14.069856,57390260.0,0.0178521069176632,0.2,-0.2,1410.2904198656515,25.0,60590816.0,0.0001792689942398,0.015559949888821,0.25,-0.5,72131.92380952381,0.0,7879,4009.82,0.0663795,0.0,3448.38,0.0406745,0.0,2704.49,0.0427707,0.0,0.0
21,27735454.0,24842592.0,30926078.0,15.857981,11.606464,22.57872,57390260.0,0.0159401756081054,0.2,-0.6,2704.372619102031,0.0,27735454.0,0.0001792689942398,0.0125656792306727,0.23,-0.7,25302.23813534521,0.0,11820,2140.68,0.0756865,0.0,1837.96,0.0505445,0.0,1429.88,0.0519472,0.0,0.0
24,19563218.0,16856596.0,22530870.0,29.648762,24.566576,35.480534,57390260.0,0.0066598526435697,0.2,-1.0,11989.53792873793,75.0,19563218.0,0.0001792689942398,0.0056658114805505,0.19,-1.0,7021.929898587336,0.0,56045,843.769,0.0908868,0.0,736.123,0.0667609,0.0,557.247,0.0654723,0.0,0.0
27,5385740.5,4516623.5,6365169.5,42.1037,31.579062,57.52136,57390260.0,0.0138939203559893,0.2,-1.0,2117.12483072483,350.0,2980184.0,0.0001792689942398,0.0122726951687714,0.24,-1.1,29717.69409547257,350.0,11820,387.664,0.088595,0.0,335.977,0.0648535,0.0,253.64,0.0640692,0.0,0.0
31,172945.42,134880.8,230259.6,106.23403,49.286438,312.29703,57390260.0,0.0356896907949609,0.3,-1.2,8132.326628083775,350.0,66310.453125,0.0001792689942398,0.0316550193456666,0.5,-1.28,100000.0,450.0,1751,64.7808,0.0823189,0.0,55.6998,0.0599042,0.0,41.3403,0.0595224,0.0,0.0
