layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,7072,1.4,-0.8,0.0134530478105918,0.0,1.8,-0.84,7911.757820471833,0.013421279691312016,0.0,10608.0
3,28288,1.5,-1.0,0.0089003162434874,25.0,1.8,-1.03,2751.1683706484637,0.008301901720595972,0.0,28288.0
4,113152,1.1,-1.1,0.0067382446743233,0.0,1.11,-1.1,638.3823836161274,0.006712538533963253,0.0,42432.0
5,452608,1.3,-1.2,0.0128787720567583,0.0,1.24,-1.2,215.05064182236163,0.01287875384820203,0.0,10608.0
6,1810432,1.4,-1.2,0.0319099999999997,0.0,1.4,-1.2,52.861336336987854,0.0319099999999997,0.0,1768.0
7,7241728,1.1,-1.3,0.0661099999999997,0.0,1.1,-1.3,16.387010173640057,0.0661099999999997,0.0,442.0
8,28966912,1.1,-1.3,0.1105399999999997,0.0,1.1,-1.3,4.181876659821034,0.1105399999999997,0.0,154.0
9,115867648,1.1,-1.3,0.1586699999999997,0.0,1.1,-1.3,1.246333341514339,0.1586699999999997,0.0,75.0
10,463470592,0.7,-0.3,0.2082799999999998,0.0,0.7,-0.3,0.0368493391388214,0.2082799999999998,0.0,-1.0
