layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,3428.4485,3212.4326,3652.4075,2.4215026,2.002831,2.861377,7072,0.0134530478105918,1.4,-0.8,6644.884996264831,0.0,3428.448486328125,0.01612577750721614,0.013421279691312016,1.8,-0.84,7911.757820471833,0.0,10608.0
3,910.4959,853.708,970.0453,4.088599,3.3226886,5.075409,28288,0.0089003162434874,1.5,-1.0,2316.882051960839,25.0,910.4959106445312,0.008068854211971187,0.008301901720595972,1.8,-1.03,2751.1683706484637,0.0,28288.0
4,233.66599,217.17085,251.0276,5.8296537,4.725201,7.3031325,113152,0.0067382446743233,1.1,-1.1,633.9267444859154,0.0,233.66598510742188,0.0040359092726554024,0.006712538533963253,1.11,-1.1,638.3823836161274,0.0,42432.0
5,55.82042,51.63081,60.25829,7.1598587,5.7397094,9.353126,452608,0.0128787720567583,1.3,-1.2,220.2585466075272,0.0,55.82041931152344,0.002018324026021024,0.01287875384820203,1.24,-1.2,215.05064182236163,0.0,10608.0
6,12.964064,11.894997,14.099551,8.846964,6.8600497,12.937326,1810432,0.0319099999999997,1.4,-1.2,52.861336336987854,0.0,12.964064,0.0010092542162957218,0.0319099999999997,1.4,-1.2,52.861336336987854,0.0,1768.0
7,3.082337,2.815923,3.3707657,10.276751,7.8286266,15.685848,7241728,0.0661099999999997,1.1,-1.3,16.387010173640057,0.0,3.082337,0.0005046501409454036,0.0661099999999997,1.1,-1.3,16.387010173640057,0.0,442.0
8,0.78659576,0.71546113,0.8670493,11.832786,8.2757,26.764627,28966912,0.1105399999999997,1.1,-1.3,4.181876659821034,0.0,0.78659576,0.0002523308264179366,0.1105399999999997,1.1,-1.3,4.181876659821034,0.0,154.0
9,0.23443076,0.21350624,0.257561,11.323594,7.9564576,21.909008,115867648,0.1586699999999997,1.1,-1.3,1.246333341514339,0.0,0.23443076,0.00012616685191353853,0.1586699999999997,1.1,-1.3,1.246333341514339,0.0,75.0
10,0.09262101,0.08490673,0.10132528,9.682422,6.251251,19.303322,463470592,0.2082799999999998,0.7,-0.3,0.0368493391388214,0.0,0.09262101,6.30837855989912e-05,0.2082799999999998,0.7,-0.3,0.0368493391388214,0.0,-1.0
