filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,63.54892825500126,48.37996979545634,80.93168685858072,7.165056579652131,3.826847898565476,16.333108066999124,196608000.0,"(2.0, 0.5, 0.001)",0.00629593013632869,0.7,-1.1,99.04615423952515,0.0,63.54892825500126,9.685608715247527e-05
1,16.307660101522654,12.305714669467775,21.730621275010368,9.287096184299614,4.682541769273922,24.351609650141263,196608000.0,"(2.0, 0.5, 0.002)",0.007763664389081493,0.6,-1.1,18.54675399108599,0.0,16.307660101522654,9.685608715247527e-05
2,4.202337210840184,3.1544579319461907,5.660183183698532,11.389939442615212,5.5426213197900545,32.84475267965359,196608000.0,"(2.0, 0.5, 0.003)",0.008365199578926563,0.4,-1.0,0.8611844535517532,0.0,4.202337210840184,9.685608715247527e-05
3,1.1237520334032551,0.8161411612451314,1.5218461794431384,13.253161223075791,6.340988756902298,35.14339439435512,196608000.0,"(2.0, 0.5, 0.004)",0.009969866272417471,0.5,-1.1,0.7281919003376172,50.0,1.0485963364861686,9.685608715247527e-05
4,0.3096766359264535,0.218014390054944,0.4126125086686513,14.076481354279183,7.350611560780147,39.43543498677143,196608000.0,"(2.0, 0.5, 0.005)",0.012721987008942781,0.4,-1.1,0.0931820438708352,0.0,0.3096766359264535,9.685608715247527e-05
5,96.3677100883937,74.34319544269312,121.8559850896538,7.973324573163717,3.719243042863724,21.96779848011302,196608000.0,"(2.0, 0.5, 0.009)",0.0045010879590484665,0.6,-1.0,81.82902002904213,0.0,96.3677100883937,9.685608715247527e-05
6,24.910593631133633,18.300485231730548,33.59487312486128,10.619910459603371,5.2404505328275635,35.42331898844017,196608000.0,"(2.0, 0.5, 0.014)",0.0064153516842644365,0.7,-1.1,35.10262901940088,100.0,22.522171307340262,9.685608715247527e-05
7,6.427431168576379,4.737144286122247,8.87413557653179,13.242024767856176,6.2630862760935875,43.162267704409686,196608000.0,"(2.0, 0.5, 0.022)",0.00666941659634962,0.4,-1.0,1.3171726877066314,0.0,6.427431168576379,9.685608715247527e-05
8,1.6782738892039424,1.16361099124975,2.391877130753915,15.821607499392949,6.910286081473994,52.082523554358055,196608000.0,"(2.0, 0.5, 0.034)",0.008009999999994966,0.4,-1.0,0.31778549135367773,50.0,1.5507035570288983,9.685608715247527e-05
9,0.4670565741882759,0.3278747596349144,0.6582908591725288,17.99916378266107,7.743794787708835,65.10464714353137,196608000.0,"(2.0, 0.5, 0.054)",0.010049924388570552,0.5,-1.1,0.25872946907007754,200.0,0.3725704354609116,9.685608715247527e-05
10,69.3721851998416,52.7061978160652,90.9710705399782,9.330451056729617,4.541925367622319,23.356946364137077,196608000.0,"(2.0, 0.5, 0.084)",0.0064561093580014495,0.6,-1.1,78.89720810439171,0.0,69.3721851998416,9.685608715247527e-05
11,17.442214413404848,12.501176295069932,23.684009717434368,12.88217241393019,5.633022155389231,53.284315180776275,196608000.0,"(2.0, 0.5, 0.132)",0.007241129773603139,0.5,-1.1,11.281161245123194,50.0,16.244872192977397,9.685608715247527e-05
12,4.405970250088933,3.0756461753225492,6.003487300504069,15.269168650850276,6.97914466853819,55.183715775373294,196608000.0,"(2.0, 0.5, 0.205)",0.008046053832034938,0.5,-1.1,2.501005007459099,200.0,3.6014472107411017,9.685608715247527e-05
13,1.170050214515642,0.8502638441902105,1.6145791885251417,17.439435354697586,7.817137204477293,63.928756382946474,196608000.0,"(2.0, 0.5, 0.32)",0.007632849045906109,0.4,-1.1,0.35206940973735634,0.0,1.170050214515642,9.685608715247527e-05
14,0.3664721816000736,0.2537250513065976,0.5570702697429235,19.94562570880632,8.616745126977127,87.78452237900873,196608000.0,"(2.0, 0.5, 0.5)",0.01002486015590738,0.4,-1.1,0.08713460749983849,200.0,0.28957888239418006,9.685608715247527e-05
15,97.09839548848728,71.31339561830455,129.19070709329958,10.84407783994834,4.96447331782992,31.888449323758213,196608000.0,"(2.0, 1.0, 0.001)",0.0068544403222243755,0.7,-1.1,136.2007506214988,100.0,87.38766079288048,9.685608715247527e-05
16,24.47623001592762,17.7027956034888,33.878419706981866,16.2264917680055,6.081110708007998,80.0275892079068,196608000.0,"(2.0, 1.0, 0.002)",0.008294480350256483,0.5,-1.1,15.651174731293438,50.0,22.537691613062545,9.685608715247527e-05
17,6.1843237538997595,4.275832962022126,9.014850691529112,18.972792328458265,8.269402745734102,76.35333306035862,196608000.0,"(2.0, 1.0, 0.003)",0.00980193455598688,0.3,-1.0,0.2326195482882357,0.0,6.1843237538997595,9.685608715247527e-05
18,1.6109129735066905,1.0569248624204692,2.4271140697731495,22.32464314780176,9.4101679683669,93.53516585697916,196608000.0,"(2.0, 1.0, 0.004)",0.004994495351696271,0.3,-1.0,0.06059350434111488,0.0,1.6109129735066905,9.685608715247527e-05
19,0.4868304467401857,0.3328691991672536,0.7445978735662496,27.307064183938635,10.087776023694182,123.26892612024427,196608000.0,"(2.0, 1.0, 0.005)",0.006806386586176633,0.4,-1.1,0.1103539072815088,200.0,0.3667447648567134,9.685608715247527e-05
