filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,196608000.0,0.7,-1.1,0.0062959301363286,0.0,0.74,-1.1,108.88601490761357,0.005498555276248207,0.0,60750
1,196608000.0,0.6,-1.1,0.0077636643890814,0.0,0.63,-1.1,19.197755980769077,0.007101492059447878,75.0,36000
2,196608000.0,0.4,-1.0,0.0083651995789265,0.0,0.4,-1.01,0.8923339934991176,0.007364999148916029,0.0,36000
3,196608000.0,0.5,-1.1,0.0099698662724174,50.0,0.48,-1.1,0.6382413254642989,0.009969818037295464,50.0,18000
4,196608000.0,0.4,-1.1,0.0127219870089427,0.0,0.77,-1.2,0.6915074663806215,0.012719999999983855,100.0,12000
5,196608000.0,0.6,-1.0,0.0045010879590484,0.0,0.62,-1.0,88.62911066225315,0.00435547511209966,0.0,96000
6,196608000.0,0.7,-1.1,0.0064153516842644,100.0,0.5,-1.03,13.660119341485872,0.003774773826781916,0.0,136687
7,196608000.0,0.4,-1.0,0.0066694165963496,0.0,0.5,-1.05,3.420754986520279,0.006298898249060936,75.0,48000
8,196608000.0,0.4,-1.0,0.0080099999999949,50.0,0.56,-1.1,1.3866865240291857,0.008009999999990636,125.0,30375
9,196608000.0,0.5,-1.1,0.0100499243885705,200.0,0.46,-1.1,0.21319626899536182,0.010048723666424286,100.0,18000
10,196608000.0,0.6,-1.1,0.0064561093580014,0.0,0.59,-1.1,75.83735501846913,0.006199282807544337,0.0,48000
11,196608000.0,0.5,-1.1,0.0072411297736031,50.0,0.5,-1.1,11.589793276827974,0.007137999357224034,25.0,36000
12,196608000.0,0.5,-1.1,0.0080460538320349,200.0,0.48,-1.1,2.3164379491541993,0.007468981525902807,125.0,34171
13,196608000.0,0.4,-1.1,0.0076328490459061,0.0,0.4,-1.08,0.29793990544627125,0.005191591846703751,50.0,72000
14,196608000.0,0.4,-1.1,0.0100248601559073,200.0,0.5,-1.17,0.28855781894947,0.006948129171156503,100.0,38442
15,196608000.0,0.7,-1.1,0.0068544403222243,100.0,0.5,-1.04,54.969653243029484,0.005394748793898341,0.0,60750
16,196608000.0,0.5,-1.1,0.0082944803502564,50.0,0.4,-1.04,5.802518426399507,0.005218325589655626,0.0,68343
17,196608000.0,0.3,-1.0,0.0098019345559868,0.0,0.3,-0.96,0.19595229415738552,0.005200063436175725,0.0,72000
18,196608000.0,0.3,-1.0,0.0049944953516962,0.0,0.31,-1.0,0.07176777917282855,0.004379168183226624,25.0,96000
19,196608000.0,0.4,-1.1,0.0068063865861766,200.0,0.4,-1.12,0.13322547996969678,0.005087278284659602,100.0,72000
