filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
0,"(2.0, 0.5, 0.044)",41254.555,32676.832,50386.504,4.5373807,2.5733058,11.444088,262144000.0,"(2.0, 0.5, 0.044)",0.0037335939913068,0.8,-0.9,50554.02036682559,0.0,41254.5546875,8.387993035035688e-05,0.002636290993386,0.9,-0.93,63711.591866875664,0.0,256000,135.146,0.0490642,0.0,117.327,0.0217894,0.0,94.4979,0.0254497,0.0,0.0
1,"(2.0, 0.5, 0.065)",17331.59,13826.944,21622.344,5.107563,2.670625,17.181097,262144000.0,"(2.0, 0.5, 0.065)",0.004517439962242,1.1,-1.0,37948.16028483148,0.0,17331.58984375,8.387993035035688e-05,0.0028890168921968,0.8,-0.92,22068.11474339476,0.0,216000,85.2209,0.0509344,0.0,73.8943,0.0238295,0.0,59.362,0.0274002,0.0,0.0
2,"(2.0, 0.5, 0.096)",7013.963,5592.817,8752.662,5.7925873,2.9616368,14.452106,262144000.0,"(2.0, 0.5, 0.096)",0.0044239146238169,0.7,-0.9,6437.3422444806765,50.0,7013.962890625,8.387993035035688e-05,0.0029819923138783,0.67,-0.9,6101.767032569308,0.0,216000,52.1106,0.0526958,0.0,45.3302,0.0254205,0.0,36.2422,0.0281168,0.0,0.0
3,"(2.0, 0.5, 0.141)",2995.2925,2335.4744,3778.2969,6.664979,3.4034789,17.639471,262144000.0,"(2.0, 0.5, 0.141)",0.0036732280604748,0.6,-0.9,1990.7890988903007,0.0,2995.29248046875,8.387993035035688e-05,0.00317205751536,0.6,-0.89,1946.523870135054,0.0,192000,32.891,0.0547139,0.0,28.6096,0.0275288,0.0,22.814,0.0299207,0.0,0.0
4,"(2.0, 0.5, 0.208)",1252.7316,958.9974,1565.6038,7.7441225,4.031706,26.522013,262144000.0,"(2.0, 0.5, 0.208)",0.005237740380508,0.4,-0.7,107.699520197918,0.0,1252.7315673828125,8.387993035035688e-05,0.0040861557959134,0.5,-0.85,418.9737683554557,0.0,108000,20.4168,0.05625,0.0,17.828,0.0289348,0.0,14.1787,0.0304067,0.0,0.0
5,"(2.0, 0.5, 0.306)",453.95105,344.5804,587.31354,9.18064,4.1684337,29.596153,262144000.0,"(2.0, 0.5, 0.306)",0.0047718655646582,0.4,-0.7,36.92217044665544,50.0,453.9510498046875,8.387993035035688e-05,0.0038089186234044,0.38,-0.7,29.26717750067454,0.0,128000,11.9822,0.0548223,0.0,10.5231,0.0275834,0.0,8.32272,0.0278211,0.0,0.0
6,"(2.0, 0.5, 0.45)",289.5494,217.71602,385.8711,9.71154,4.6689277,33.1945,262144000.0,"(2.0, 0.5, 0.45)",0.0042055649816347,0.4,-0.7,23.47645487550724,50.0,289.5494079589844,8.387993035035688e-05,0.0028549976219183,0.38,-0.7,18.667858399263284,0.0,216000,9.63432,0.0536378,0.0,8.45583,0.0263956,0.0,6.68487,0.0269113,0.0,0.0
7,"(2.0, 1.0, 0.044)",56197.508,45426.035,70810.79,5.778083,2.9532936,23.434847,262144000.0,"(2.0, 1.0, 0.044)",0.0031979033031049,0.7,-0.8,42566.42246503016,50.0,56197.5078125,8.387993035035688e-05,0.001469418004139,0.7,-0.82,46025.053801773,0.0,864000,157.879,0.0455819,0.0,137.658,0.0181282,0.0,110.524,0.0213231,0.0,0.0
8,"(2.0, 1.0, 0.065)",22584.719,17688.928,28958.445,6.698924,3.111553,24.212717,262144000.0,"(2.0, 1.0, 0.065)",0.0013972353890184,0.6,-0.8,12149.519282970805,0.0,22584.719,8.387993035035688e-05,0.0013972353890184,0.6,-0.8,12149.519282970805,0.0,972000,96.4944,0.0476529,0.0,84.0971,0.0202328,0.0,67.4507,0.0231845,0.0,0.0
9,"(2.0, 1.0, 0.096)",9642.722,7628.6826,12136.76,7.004792,3.4806356,24.405869,262144000.0,"(2.0, 1.0, 0.096)",0.0028012612044294,0.7,-0.9,8787.944833471132,50.0,9642.7216796875,8.387993035035688e-05,0.0018757515167105,0.6,-0.86,5868.722001066377,0.0,512000,60.3528,0.0511751,0.0,52.4875,0.0240837,0.0,41.8824,0.0268443,0.0,0.0
10,"(2.0, 1.0, 0.141)",4076.9702,3132.0154,5327.8013,8.683035,3.8443084,35.072666,262144000.0,"(2.0, 1.0, 0.141)",0.0025018542001267,0.5,-0.8,1213.383992513021,0.0,4076.97021484375,8.387993035035688e-05,0.0023636500271876,0.43,-0.7,507.9087390251706,0.0,324000,38.0712,0.0517596,0.0,33.2054,0.0245302,0.0,26.4687,0.0267621,0.0,0.0
11,"(2.0, 1.0, 0.208)",1686.2347,1264.6827,2211.2283,8.880548,3.9897695,32.756847,262144000.0,"(2.0, 1.0, 0.208)",0.0032711966539534,0.4,-0.7,144.9685449763897,0.0,1629.3455810546875,8.387993035035688e-05,0.0026768042050563,0.5,-0.81,496.0862200263939,25.0,256000,23.8975,0.0533606,0.0,20.8486,0.0261914,0.0,16.5866,0.0280799,0.0,0.0
12,"(2.0, 1.0, 0.306)",663.1824,487.21152,887.5695,11.210059,4.859152,49.435036,262144000.0,"(2.0, 1.0, 0.306)",0.0029685522091764,0.3,-0.5,4.735887730015964,0.0,663.182373046875,8.387993035035688e-05,0.0025206226732157,0.33,-0.6,13.124378912431157,0.0,288000,14.357,0.05374,0.0,12.5974,0.0264734,0.0,9.98376,0.0270787,0.0,0.0
