filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,262144000.0,0.8,-0.9,0.0037335939913068,0.0,0.9,-0.93,63711.591866875664,0.0026362909933860257,0.0,256000
1,262144000.0,1.1,-1.0,0.004517439962242,0.0,0.8,-0.92,22068.11474339476,0.002889016892196894,0.0,216000
2,262144000.0,0.7,-0.9,0.0044239146238169,50.0,0.67,-0.9,6101.767032569308,0.002981992313878301,0.0,216000
3,262144000.0,0.6,-0.9,0.0036732280604748,0.0,0.6,-0.89,1946.523870135054,0.003172057515360094,0.0,192000
4,262144000.0,0.4,-0.7,0.005237740380508,0.0,0.5,-0.85,418.9737683554557,0.004086155795913482,0.0,108000
5,262144000.0,0.4,-0.7,0.0047718655646582,50.0,0.38,-0.7,29.26717750067454,0.003808918623404489,0.0,128000
6,262144000.0,0.4,-0.7,0.0042055649816347,50.0,0.38,-0.7,18.667858399263284,0.002854997621918376,0.0,216000
7,262144000.0,0.7,-0.8,0.0031979033031049,50.0,0.7,-0.82,46025.053801773,0.0014694180041390226,0.0,864000
8,262144000.0,0.6,-0.8,0.0013972353890184,0.0,0.6,-0.8,12149.519282970805,0.0013972353890184,0.0,972000
9,262144000.0,0.7,-0.9,0.0028012612044294,50.0,0.6,-0.86,5868.722001066377,0.0018757515167105443,0.0,512000
10,262144000.0,0.5,-0.8,0.0025018542001267,0.0,0.43,-0.7,507.9087390251706,0.002363650027187636,0.0,324000
11,262144000.0,0.4,-0.7,0.0032711966539534,0.0,0.5,-0.81,496.0862200263939,0.002676804205056338,25.0,256000
12,262144000.0,0.3,-0.5,0.0029685522091764,0.0,0.33,-0.6,13.124378912431155,0.0025206226732157333,0.0,288000
13,262144000.0,0.2,-0.1,0.0027870606605191,0.0,0.22,-0.2,0.031493329127354336,0.0018859823239798512,0.0,512000
14,262144000.0,0.7,-0.9,0.0022640199598755,0.0,0.71,-0.9,37675.09963519483,0.00215568775642494,0.0,384000
15,262144000.0,0.6,-0.9,0.0034373259915225,0.0,0.62,-0.9,11980.935534713208,0.0030040988520604744,0.0,216000
16,262144000.0,0.5,-0.9,0.0048495009705032,0.0,0.53,-0.9,3046.153884942539,0.003464036859344266,0.0,162000
17,262144000.0,0.4,-0.8,0.0050015508879664,0.0,0.5,-0.9,1059.0639981356533,0.004407267117530478,25.0,96000
18,262144000.0,0.4,-0.8,0.0064499024621007,50.0,0.4,-0.82,130.87111397999115,0.005174528707763748,25.0,72000
19,262144000.0,0.3,-0.6,0.0054296685460397,100.0,0.21,-0.3,0.031797402654272645,0.00392349271755954,0.0,121500
20,262144000.0,0.2,-0.3,0.003988142046201,0.0,0.2,-0.28,0.007053502176226636,0.002653296252642934,0.0,256000
21,262144000.0,0.6,-0.9,0.0040566497914275,100.0,0.5,-0.85,16336.264109531774,0.002704871695683564,0.0,256000
22,262144000.0,0.4,-0.7,0.004220116408592,50.0,0.43,-0.8,3100.0681077115282,0.0020255294147957237,0.0,432000
23,262144000.0,0.4,-0.8,0.00297403957904,0.0,0.4,-0.8,903.7510579951876,0.00297403957904,0.0,216000
24,262144000.0,0.4,-0.8,0.0054833910108914,50.0,0.32,-0.7,70.63849721139339,0.0038277810109750288,0.0,128000
25,262144000.0,0.2,-0.3,0.0056982582809443,0.0,0.24,-0.5,1.0554872565105768,0.004363683344134395,0.0,96000
26,262144000.0,0.3,-0.6,0.0056770517274428,100.0,0.2,-0.26,0.015404937705628468,0.004189532506795324,0.0,108000
27,262144000.0,0.1,1.0,0.0028347980834476,0.0,0.11,0.8,4.670807000493854e-11,0.002316507741532914,0.0,345988
28,262144000.0,0.8,-0.9,0.0031145084079475,50.0,0.74,-0.9,41659.844303939055,0.0016105141418079338,0.0,729000
29,262144000.0,0.6,-0.9,0.0033951718019694,0.0,0.7,-0.94,16684.10170615644,0.0029967729932313114,25.0,216000
30,262144000.0,0.8,-1.0,0.0056242589256087,100.0,0.54,-0.9,3240.106669337416,0.003663103460743722,0.0,144000
31,262144000.0,0.5,-0.9,0.004976726398434,0.0,0.5,-0.88,938.8634466355848,0.004022585951695801,25.0,115327
32,262144000.0,0.4,-0.8,0.0071955570217882,100.0,0.37,-0.8,88.40773482433455,0.004866092310440218,0.0,81000
33,262144000.0,0.2,-0.2,0.0045238428555109,0.0,0.23,-0.4,0.14332006944250947,0.0035939797061259812,0.0,144000
34,262144000.0,0.2,-0.3,0.0035733465821608,0.0,0.2,-0.32,0.007299350770840157,0.0025814972639275346,0.0,288000
35,262144000.0,0.4,-0.7,0.0011894237530773,0.0,0.4,-0.7,3741.431283148139,0.0011894237530773,0.0,1296000
36,262144000.0,0.4,-0.7,0.0028426840403097,100.0,0.32,-0.6,298.7662363867484,0.0007984608585852593,0.0,2916000
37,262144000.0,0.4,-0.8,0.0029363619902194,50.0,0.4,-0.78,730.0438915233918,0.0022650792640547257,50.0,364500
38,262144000.0,0.4,-0.8,0.003814859711287,100.0,0.3,-0.65,34.788802136097985,0.002861367163110473,0.0,216000
39,262144000.0,0.2,-0.3,0.0059687701240254,0.0,0.2,-0.34,0.05195036348677386,0.0030491632757929654,0.0,192000
40,262144000.0,0.1,0.9,0.0022506390020464,0.0,0.1,0.9,1.6209000550761442e-12,0.0022506390020464,0.0,384000
41,262144000.0,0.2,-0.3,0.003477786382074,50.0,0.15,0.1,5.980700212894209e-06,0.0024306157977058707,25.0,324000
