band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,57.70478,57.70478,50.24936,47.455997,45.429073,43.802174,41.218987,39.17511,37.469936,35.996723,34.696545,31.505785,0.0070143712590035,0.006225970880487,0.0053165831218361,0.0047039076004541,0.0058366624211726,0.0039002551448483,0.005302585648244,0.0067720276512401,0.0073593568082253,0.0063492380763764,0.0089261083368913,0.0048742435936467085,0.004458261779941755,0.004040163329149502,0.003702732408162563,47.455997,0.003900255144848326,0.0032825738292347334,0.002687857989252831,0.0020570337809325823,0.0018412314709185251
3,28.217304,28.217304,24.385292,22.969461,21.932133,21.09494,19.769222,18.72217,17.850712,17.103186,16.447912,14.855029,0.0025121591789257,0.0040080660518859,0.0060530820282068,0.0080954306557963,0.0099528973210491,0.007393669446191,0.0045023322163003,0.004871570125027,0.0061312247917909,0.0075038146380669,0.0086154795093601,0.002206016147814311,0.001711529658499189,0.0022438022311833117,0.002908233477261768,21.932133,0.002512159178925777,,,,
4,19.802885,19.802885,17.006474,15.865411,15.009015,14.30756,13.188201,12.304936,11.572589,10.948602,10.405054,9.106694,0.0048966530897778,0.0073365810999208,0.0081451445845527,0.0088878178385632,0.0099501889241672,0.0101284004746798,0.0107803731762587,0.0099794974188114,0.0079815106593246,0.0076682593849117,0.0090498465069421,0.003171337059190888,0.003948075726667888,0.0024028632167433783,0.0031287240420067586,15.865411,0.002925317070997413,,,,
5,11.86039,11.86039,10.03148,9.254699,8.674818,8.204055,7.4583125,6.874269,6.394142,5.987252,5.635197,4.8048725,0.0053279946586813,0.0098598716761967,0.0076621324670981,0.0049282840709821,0.0034709524972266,0.0076207394896243,0.0103479786045789,0.007637835412776,0.0068943400220653,0.0078990093798951,0.0086205835612893,0.004939165741080345,0.00473065585497422,0.004244243787139649,0.003872435421593868,9.254699,0.0034333490282847327,0.0038073534209391857,0.003058338501643304,0.0043211928003935585,0.005110072242758057
6,9.950483,9.950483,7.916701,7.30315,6.8426948,6.466697,5.8656898,5.392845,5.002136,4.6700335,4.3822937,3.7023737,0.0103210105000606,0.0095777772414089,0.0076673600642632,0.0061129378532575,0.0078893028705755,0.0084047144473486,0.0083433865667013,0.006979275852292,0.0065452490105625,0.0073022256047293,0.0083487116003297,0.006097088194801592,0.004821879627988189,0.004426094444016981,0.004217795254399491,6.466697,0.005100580231676366,0.005332943727721862,0.004532398374646696,0.00552803511161537,
7,3.9883971,3.9883971,3.2885342,3.008035,2.8034482,2.639373,2.3828788,2.1849115,2.0236533,1.888061,1.7715745,1.4995669,0.0075891948517856,0.0059986666126008,0.0057855951367735,0.0085833649649078,0.0080135296762705,0.0080816296660872,0.0071062942382517,0.0057172042081813,0.0065670490601432,0.0085491182528766,0.0083993136256479,0.006409441300330998,0.006170629650442029,0.0060648974645497854,0.005831569351945162,2.2783124,0.005430260683183781,0.005290124986349256,0.004947171499230395,0.0046336430575548496,0.004691564577742247
8,1.2127907,1.2127907,0.75940394,0.6990045,0.6547521,0.61910486,0.5628877,0.51901895,0.48300138,0.452538,0.42622298,0.36425304,0.0121563739395597,0.0030739165123662,0.0066673992534661,0.0045901795351025,0.0045008081707703,0.0055686297303622,0.0066319375866974,0.0054579342295225,0.006252565458735,0.0070844569205483,0.0081929679220662,0.004041721004320098,0.004427461783923392,0.003251809670980597,0.002933948993040867,0.6990045,0.003073916512366215,0.008487333507025796,,,
9,0.25911036,0.25911036,0.19923651,0.17991519,0.16577956,0.15449587,0.13704567,0.123807244,0.11323373,0.10451149,0.09716305,0.08057825,0.0121969185439732,0.0068818618611595,0.0058416565017658,0.0062499326603104,0.0042682836005386,0.0082081746731792,0.0046235205305952,0.0049127878758072,0.0087987511181826,0.0055471231108311,0.0095412694591064,0.006960476418981704,0.004033744919488241,0.003554160584650707,0.00450542102827467,0.16577956,0.004268283600538658,0.0035411097884769926,0.003761263213093363,0.00515115262213478,0.007951534767298152
