band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,302817993711258.0,246799554420154.3,369288794684815.7,6.332602680361324,2.8113163778189487,9.78940814498444,672.0,0.0139578786349076,0.2,13.0,100000.0,0.0,302817993711258.0,0.0521351001083971,0.0139578786349076,0.2,13.0,100000.0,0.0,9685,1000000.0,0.415702,1.1578799999999991e-105,1000000.0,0.382892,4.090399999999997e-89,1000000.0,0.36093,6.484319999999999e-79,0.99924729
5,700883940033422.8,624404946138658.9,781599137062360.9,16.975710269256073,14.058759905989897,20.035242254060087,6720.0,0.0149715011941142,0.1,3.2,0.0030890231592756,100.0,360624268425128.8,0.0165420932473769,0.0149231897599908,0.11,3.1,0.2878720538174057,125.0,8505,1000000.0,0.408064,0.0,1000000.0,0.370554,0.0,1000000.0,0.34685,0.0,0.099253036
8,172015403152260.4,150114952857211.97,196086353994458.4,24.927643154744427,19.8834037313302,30.17708649979299,12768.0,0.0114711458819707,0.1,5.4,1.7985954655057122e-05,200.0,82127051926120.81,0.0120059081380659,0.0114711458819707,0.1,5.4,1.7985954655057122e-05,200.0,14364,1000000.0,0.347922,0.0,1000000.0,0.302201,0.0,1000000.0,0.278166,0.0,0.068921191
11,10507361596511.855,9690891573038.22,11526921015461.488,9.35787631801719,3.100182800266472,21.787816504122645,26208.0,0.0030952794188253,0.2,12.0,5631.15477762502,100.0,9314052533056.549,0.0083826937749309,0.0029653858293344,0.18,12.0,302.3077224529225,75.0,212521,1000000.0,0.222345,0.0,1000000.0,0.178426,0.0,1000000.0,0.153379,0.0,0.97477159
14,255571956629778.5,228082225725475.7,285657966005145.8,17.23758146838154,12.74998804272108,23.40263906901501,52416.0,0.0188270518986784,0.1,0.2,13.25909141466109,0.0,255571956629778.5,0.0059287864316027,0.0179292494886815,0.12,-0.1,37331.89636332002,0.0,5527,1000000.0,0.248374,0.0,1000000.0,0.204601,0.0,1000000.0,0.180808,0.0,4.5659244e-15
17,459476188667493.6,433197804748537.5,487866359260454.8,3.241749451762616,2.217287725750181,6.229757374247715,420672.0,0.0072257679674621,0.1,8.3,3.603551126279062e-06,0.0,459476188667493.6,0.0020935206112638,0.0072257679674621,0.1,8.3,3.603551126279062e-06,0.0,35529,1000000.0,0.421258,0.0,1000000.0,0.387904,0.0,1000000.0,0.365014,0.0,1.6635279000000002e-19
20,32575664546854.03,30553302321501.37,34828944073528.56,4.369693041275223,2.5608906974991466,8.748407625084539,841344.0,0.0011895767292597,0.1,12.0,1.1187848370523962e-08,50.0,31157867395909.188,0.0014804248264702,0.0011895767292597,0.1,12.0,1.1187848370523962e-08,50.0,1262016,1000000.0,0.303659,0.0,1000000.0,0.256982,0.0,1000000.0,0.232837,0.0,0.18459444
23,6163140075661.676,5720683374273.755,6830976654748.271,9.159768419973272,2.926370013794576,42.88591771033047,6730752.0,0.0013286904276501,0.1,12.0,2.091018155143192e-09,50.0,5823431301772.19,0.0005234545393228,0.0013286904276501,0.1,12.0,2.091018155143192e-09,50.0,1064826,1000000.0,0.154864,0.0,1000000.0,0.115666,0.0,1000000.0,0.0893898,0.0,9.5401817e-11
26,500215952198.6477,461260609949.741,550525336831.7795,9.46387081382692,4.32402250881181,31.55694767129348,3365376.0,0.000966366228303,0.1,6.7,2.056664271035153e-08,25.0,479653750222.0358,0.000740261994085,0.000966366228303,0.1,6.7,2.056664271035153e-08,25.0,1893024,548242.0,0.0260321,0.0,477241.0,0.00603086,9.580379999999995e-107,387372.0,0.00787531,1.0112099999999994e-181,0.0037234599
30,46186738214.56651,42049023173.19831,51041032535.98131,12.058614514523468,7.227892168154205,27.14670660144084,6730752.0,0.0028543029152086,0.1,3.8,1.1006276994077605e-07,50.0,42942608355.07044,0.0005234545393228,0.0028543029152086,0.1,3.8,1.1006276994077605e-07,50.0,236628,143724.0,0.035887,0.0,125728.0,0.0108887,0.0,102251.0,0.00646013,2.0686399999999996e-244,4.6825747999999994e-48
