band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,302817993711258.0,302817993711258.0,177892132790124.62,143308571223930.4,119615266403047.2,102847457831320.31,76763286633314.92,56823092389227.52,43209466080857.63,33087207372245.21,24594995819570.76,5769991546087.867,0.0139578786349076,0.029571751683703,0.0515423101591994,0.0713479919456791,0.0883068253507006,0.1216852613688234,0.1556667918024334,0.1850178554228684,0.2109498019253928,0.2363927747609727,0.3414150315338221,0.09480727022866606,0.07809834752738709,0.05846336815149633,0.0357364908961646,0.013957878634907661,,,,,
5,700883940033422.8,700883940033422.8,567527615899371.9,497543300104577.2,444049842342425.2,399135364950537.6,328513540518189.4,277293298753756.38,239330213363377.84,209802531296171.03,186377774681815.84,140548699383269.16,0.0266952170505036,0.0224081721504721,0.0195119346126205,0.017296583248497,0.0149715011941142,0.0168537806569581,0.0200537660609655,0.0227597608910972,0.0256007353080685,0.0290532002546183,0.0392693724805528,0.020021063994159483,0.01853266089823835,0.01681993386628504,0.014923189759990851,0.014971501194114292,360624268425128.75,0.016985639330692692,0.019113237922465165,0.02025023855842545,0.02025023855842545
8,172015403152260.4,172015403152260.4,144786497902448.03,128578057169014.64,116571351005083.16,107371935290005.95,92949131814308.7,82127051926120.81,73519512583905.34,66646331867860.98,61071516918729.5,49817356345718.65,0.0195751138486454,0.0195751138486454,0.0195751138486454,0.0194439251299142,0.0176738552401891,0.013822227305562,0.0114711458819707,0.0131720682068149,0.0145398531308311,0.0163759458488718,0.0219672455328349,0.014576819251452305,0.013923345718244273,0.013184830988868707,0.012374376523791142,0.011471145881970759,,0.011998807156198277,0.013749323086343135,0.015262566398886568,0.01536063665101095
11,10507361596511.855,10507361596511.855,9809964918444.195,9533213599391.14,9314052533056.549,9121615721928.588,8816619815235.375,8575172095126.997,8368031865933.743,8184707754358.025,8024089013629.785,7621152784065.424,0.0076950341163081,0.0051948948895285,0.0038734461994997,0.0032940039840549,0.0030952794188253,0.003932279698826,0.0050976335009012,0.0059461247718859,0.0077349997952129,0.0099519842091508,0.0158207907749584,0.007704323409997937,0.0062156175082639376,0.004610134676822364,0.003516186637490426,0.0030952794188253826,9314052533056.547,0.002965385829334477,0.0038795655408765395,0.005164958764381625,0.008318343301725449
14,255571956629778.5,255571956629778.5,242738544687803.28,234584853399767.03,227767165648005.0,221935003186494.84,212178741808233.9,203777285838655.12,196534137483904.25,190117099671216.5,184296847182331.38,169578057086218.62,0.0188270518986784,0.0210247847531413,0.0198120925954445,0.0208688883232496,0.021984834729655,0.0215654617245527,0.023079501869243,0.0241240568632515,0.0237552642138299,0.0251097093550876,0.026638503155587,0.019773952892132074,0.020822610922441018,0.019547490579768997,0.019222974445651186,0.017929249488681576,255571956629778.5,,,,
17,459476188667493.6,459476188667493.6,449974646342802.06,444049188541166.5,438982882063475.3,434477684153640.8,426596185562322.6,419682733748864.6,413455844306876.3,407733695068066.06,402409134923261.7,388142271343187.9,0.0072257679674621,0.007709113291256,0.0081112757469932,0.0084594445493137,0.0087589939154385,0.0096014135285424,0.0104728762922436,0.0107648216233408,0.0111550712704113,0.011837864323924,0.0130066082177153,0.008626343575960982,0.00837435554546219,0.008039423249160071,0.007709113291256023,0.0072257679674621045,,,,,
20,32575664546854.03,32575664546854.03,31661540483913.68,31157867395909.188,30751273427573.96,30398217576533.78,29789246803764.0,29264323251774.59,28797125392402.6,28372399405483.53,27980511991772.355,26948696251072.816,0.0020314123758801,0.0012024039400286,0.0011895767292597,0.0017846231477151,0.0023159306723257,0.0032910962865643,0.0041424723235607,0.004936470838482,0.0056301620751609,0.0062525242838852,0.0082972935867667,0.0032432092798143908,0.0027921773187136872,0.0023009932550271325,0.002000599389438973,0.0011895767292597996,,0.0012024039400286846,0.0015770079961043848,,
23,6163140075661.676,6163140075661.676,5927089866016.788,5823431301772.19,5740394344343.402,5668827514951.624,5546628772029.292,5442474626424.315,5350287294363.48,5266756376334.423,5190136855556.38,4989927760011.982,0.0029824746575131,0.0020113412370166,0.0013286904276501,0.0015060053207299,0.001840766846289,0.0025674657145442,0.0033128573225382,0.0041426996676993,0.0049502521833281,0.005723430345398,0.0078797581717812,0.002752053580306932,0.00240980812590421,0.002079262990829932,0.0015060053207299195,0.0013286904276501588,,0.003067552651292993,0.003992876176486138,,
26,500215952198.6477,500215952198.6477,479653750222.0358,469633372272.939,461722619296.7584,454969268433.2959,443474312224.70966,433723581053.7338,425098115829.31256,417300575573.10034,410143861332.5232,391536137241.2168,0.0017182963509119,0.000966366228303,0.001395665680271,0.0019190039683627,0.0024531591436761,0.0034538068783211,0.0043690795936772,0.0052237254662288,0.0060331877366299,0.006806564965462,0.0090118838426519,0.0032526658968475425,0.0027757257426014106,0.0022266536826482664,0.0016240348699435546,0.0009663662283030429,,0.001457440967240431,,,
30,46186738214.56651,46186738214.56651,44094600986.49531,42942608355.07044,42015289949.29916,41215788433.75869,39854789992.25636,38700681994.81805,37688244490.46093,36781193237.6992,35956612322.28968,33835072785.824898,0.0040433633850442,0.0033738900438873,0.0028543029152086,0.003209057810864,0.003726804156295,0.004147794315077,0.0050269975919419,0.0058640296489547,0.006645467428494,0.0073998210077347,0.0095534846281521,0.0045587650688187,0.004161944691400677,0.0036466042992874675,0.0031318755363436597,0.0028543029152086064,,0.0031444206326510793,0.004043363385044296,,
